"기준코인","대상코인","시점","상관계수"
"APT","MVL",0,0.655
"APT","ETC",0,0.642
"APT","NEAR",0,0.639
"APT","DOGE",0,0.619
"APT","HUNT",0,0.615
"APT","CVC",0,0.599
"APT","PUNDIX",0,0.597
"APT","ADA",0,0.594
"APT","VET",0,0.594
"APT","LSK",0,0.587
"APT","IOTA",0,0.586
"APT","GLM",0,0.57
"APT","BTT",0,0.563
"APT","HBAR",0,0.561
"APT","STX",0,0.552
"APT","XEC",0,0.54
"APT","ARDR",0,0.522
"APT","AQT",0,0.517
"APT","AVAX",0,0.512
"APT","FCT2",0,0.512
"APT","TON",0,0.51
"APT","CRO",0,0.506
"APT","UPP",0,0.491
"APT","BTG",0,0.482
"APT","STEEM",0,0.454
"APT","JST",0,0.443
"APT","ETH",0,0.441
"APT","AAVE",0,0.426
"APT","TT",0,0.426
"APT","CBK",0,0.4
"APT","BSV",0,0.337
"APT","KNC",0,0.33
"APT","BTC",0,0.313
"APT","CRE",0,0.281
"APT","PYTH",0,-0.735
"APT","MINA",-1,0.7
"APT","ID",-2,0.42
"APT","MASK",-4,0.82
"APT","ASTR",4,-0.258
"APT","CTC",-6,0.312
"APT","XRP",7,-0.245
"APT","SC",8,0.447
"APT","POLYX",8,0.398
"APT","POWR",8,0.344
"APT","SSX",9,0.371
"APT","AERGO",11,0.439
"APT","SXP",-12,0.634
"APT","KAVA",-12,0.519
"APT","MLK",-12,0.467
"APT","ONG",12,0.457
"APT","ZRX",12,0.399
"APT","META",12,0.384
"APT","SBD",12,0.357
"APT","ORBS",12,0.349
"APT","SOL",12,0.341
"APT","STRAX",12,0.336
"APT","STORJ",12,0.328
"APT","LINK",12,0.327
"APT","SNT",12,0.327
"APT","ELF",12,0.32
"APT","MBL",12,0.299
"APT","GAS",12,0.206
"APT","STMX",12,0.153
"APT","ARK",12,0.137
"APT","TRX",12,0.1
"APT","MTL",12,0.093
"APT","GRS",-12,-0.159
"APT","STPT",-12,-0.183
"APT","HIFI",-12,-0.226
"APT","LOOM",-12,-0.253
"APT","XLM",-12,-0.339
"APT","BCH",-12,-0.38
"AQT","CBK",0,0.926
"AQT","TON",0,0.917
"AQT","CRO",0,0.903
"AQT","AAVE",0,0.901
"AQT","JST",0,0.891
"AQT","UPP",0,0.888
"AQT","ONG",0,0.886
"AQT","MBL",0,0.879
"AQT","ZRX",0,0.876
"AQT","SBD",0,0.875
"AQT","STEEM",0,0.867
"AQT","AERGO",0,0.863
"AQT","META",0,0.86
"AQT","PUNDIX",0,0.857
"AQT","QTUM",0,0.855
"AQT","HUNT",0,0.852
"AQT","SNT",0,0.846
"AQT","MVL",0,0.845
"AQT","LSK",0,0.841
"AQT","STORJ",0,0.834
"AQT","NEO",0,0.833
"AQT","QKC",0,0.831
"AQT","STRAX",0,0.83
"AQT","LINK",0,0.827
"AQT","MOC",0,0.819
"AQT","CRE",0,0.812
"AQT","WAVES",0,0.81
"AQT","ARDR",0,0.809
"AQT","TT",0,0.802
"AQT","CVC",0,0.799
"AQT","BLUR",0,0.796
"AQT","EGLD",0,0.794
"AQT","XEM",0,0.79
"AQT","ORBS",0,0.787
"AQT","ADA",0,0.777
"AQT","BTC",0,0.776
"AQT","XEC",0,0.774
"AQT","SOL",0,0.768
"AQT","WAXP",0,0.767
"AQT","THETA",0,0.764
"AQT","GRT",0,0.763
"AQT","DOGE",0,0.762
"AQT","ETC",0,0.76
"AQT","AVAX",0,0.757
"AQT","DKA",0,0.753
"AQT","BAT",0,0.752
"AQT","IMX",0,0.752
"AQT","BTG",0,0.744
"AQT","NEAR",0,0.744
"AQT","ONT",0,0.744
"AQT","CELO",0,0.743
"AQT","DOT",0,0.742
"AQT","IOTA",0,0.737
"AQT","HBAR",0,0.735
"AQT","STMX",0,0.735
"AQT","VET",0,0.735
"AQT","STRIKE",0,0.734
"AQT","ETH",0,0.733
"AQT","ELF",0,0.726
"AQT","MTL",0,0.726
"AQT","BSV",0,0.714
"AQT","GLM",0,0.707
"AQT","IQ",0,0.68
"AQT","BTT",0,0.678
"AQT","TRX",0,0.675
"AQT","SC",0,0.672
"AQT","TFUEL",0,0.67
"AQT","AHT",0,0.667
"AQT","FCT2",0,0.667
"AQT","XTZ",0,0.661
"AQT","STX",0,0.657
"AQT","AXS",0,0.655
"AQT","FLOW",0,0.642
"AQT","ALGO",0,0.641
"AQT","STPT",0,0.619
"AQT","KNC",0,0.61
"AQT","ARB",0,0.604
"AQT","1INCH",0,0.602
"AQT","IOST",0,0.602
"AQT","SHIB",0,0.597
"AQT","MANA",0,0.595
"AQT","SEI",0,0.574
"AQT","ICX",0,0.569
"AQT","ANKR",0,0.563
"AQT","APT",0,0.517
"AQT","T",0,0.498
"AQT","ZIL",0,0.489
"AQT","CHZ",0,0.456
"AQT","BCH",0,0.45
"AQT","HIVE",0,0.449
"AQT","XRP",0,0.337
"AQT","XLM",0,0.231
"AQT","PYTH",0,-0.71
"AQT","ARK",1,0.772
"AQT","GAS",1,0.745
"AQT","SSX",-1,0.62
"AQT","MATIC",-1,0.549
"AQT","GRS",1,0.498
"AQT","BORA",-1,0.482
"AQT","ID",-1,0.457
"AQT","MLK",-1,0.395
"AQT","ASTR",2,-0.181
"AQT","ATOM",-8,0.55
"AQT","LOOM",8,0.41
"AQT","MED",-8,0.322
"AQT","MINA",8,-0.148
"AQT","POWR",9,0.669
"AQT","CTC",10,0.341
"AQT","MASK",-10,0.299
"AQT","POLYX",12,0.697
"AQT","GMT",-12,0.558
"AQT","SAND",-12,0.478
"AQT","SUI",-12,0.453
"AQT","HIFI",12,0.437
"AQT","HPO",-12,0.384
"AQT","EOS",-12,0.301
"AQT","SXP",-12,0.238
"AQT","KAVA",12,-0.207
"ARB","SEI",0,0.962
"ARB","ETC",0,0.91
"ARB","BTG",0,0.876
"ARB","NEAR",0,0.871
"ARB","BLUR",0,0.864
"ARB","STX",0,0.858
"ARB","IMX",0,0.855
"ARB","DOT",0,0.853
"ARB","SUI",0,0.851
"ARB","ETH",0,0.846
"ARB","XTZ",0,0.835
"ARB","CELO",0,0.834
"ARB","BSV",0,0.813
"ARB","ADA",0,0.809
"ARB","VET",0,0.803
"ARB","SOL",0,0.795
"ARB","GRT",0,0.787
"ARB","AXS",0,0.783
"ARB","HBAR",0,0.775
"ARB","BTC",0,0.761
"ARB","1INCH",0,0.753
"ARB","FLOW",0,0.749
"ARB","APT",0,0.743
"ARB","BTT",0,0.743
"ARB","ONT",0,0.732
"ARB","THETA",0,0.72
"ARB","WAVES",0,0.715
"ARB","T",0,0.697
"ARB","NEO",0,0.694
"ARB","XEM",0,0.689
"ARB","LINK",0,0.687
"ARB","BAT",0,0.683
"ARB","QTUM",0,0.662
"ARB","XEC",0,0.651
"ARB","MATIC",0,0.641
"ARB","GMT",0,0.637
"ARB","MANA",0,0.631
"ARB","CRO",0,0.629
"ARB","ATOM",0,0.62
"ARB","SAND",0,0.62
"ARB","DOGE",0,0.619
"ARB","TRX",0,0.619
"ARB","TFUEL",0,0.605
"ARB","AQT",0,0.604
"ARB","MVL",0,0.598
"ARB","UPP",0,0.589
"ARB","MOC",0,0.578
"ARB","TON",0,0.573
"ARB","JST",0,0.571
"ARB","SHIB",0,0.57
"ARB","ANKR",0,0.544
"ARB","WAXP",0,0.512
"ARB","GLM",0,0.51
"ARB","BORA",0,0.508
"ARB","ZIL",0,0.507
"ARB","QKC",0,0.504
"ARB","AHT",0,0.482
"ARB","HUNT",0,0.482
"ARB","IOST",0,0.47
"ARB","CBK",0,0.466
"ARB","MASK",0,0.456
"ARB","DKA",0,0.453
"ARB","IQ",0,0.446
"ARB","CVC",0,0.44
"ARB","ICX",0,0.424
"ARB","CRE",0,0.416
"ARB","EOS",0,0.408
"ARB","MTL",0,0.391
"ARB","TT",0,0.36
"ARB","MED",0,0.314
"ARB","BCH",0,0.31
"ARB","HIVE",0,0.287
"ARB","HPO",0,0.253
"ARB","FCT2",0,0.187
"ARB","XRP",0,0.134
"ARB","XLM",0,0.092
"ARB","PYTH",0,-0.816
"ARB","MINA",-1,0.746
"ARB","ASTR",-1,0.691
"ARB","CHZ",-1,0.658
"ARB","SC",-3,0.812
"ARB","POWR",7,0.681
"ARB","LSK",9,0.76
"ARB","MLK",9,0.409
"ARB","ID",9,0.397
"ARB","POLYX",10,0.337
"ARB","EGLD",11,0.731
"ARB","AVAX",12,0.825
"ARB","ALGO",12,0.724
"ARB","IOTA",12,0.709
"ARB","AAVE",12,0.641
"ARB","ELF",12,0.631
"ARB","STRAX",12,0.576
"ARB","STORJ",12,0.55
"ARB","SNT",12,0.54
"ARB","ZRX",12,0.525
"ARB","ONG",12,0.522
"ARB","SBD",12,0.522
"ARB","STEEM",12,0.484
"ARB","MBL",12,0.466
"ARB","META",12,0.44
"ARB","STRIKE",12,0.437
"ARB","PUNDIX",12,0.432
"ARB","ARDR",12,0.429
"ARB","AERGO",12,0.423
"ARB","ORBS",12,0.368
"ARB","STMX",12,0.336
"ARB","ARK",12,0.331
"ARB","GAS",12,0.314
"ARB","SXP",12,0.256
"ARB","SSX",12,0.203
"ARB","GRS",12,0.177
"ARB","STPT",12,0.152
"ARB","KAVA",-12,0.114
"ARB","KNC",12,0.106
"ARB","HIFI",12,0.098
"ARB","LOOM",-12,-0.097
"ARB","CTC",-12,-0.287
"ARDR","AERGO",0,0.848
"ARDR","QKC",0,0.845
"ARDR","PUNDIX",0,0.838
"ARDR","HUNT",0,0.83
"ARDR","STEEM",0,0.827
"ARDR","CBK",0,0.811
"ARDR","AQT",0,0.809
"ARDR","JST",0,0.791
"ARDR","CRO",0,0.781
"ARDR","MVL",0,0.781
"ARDR","ONG",0,0.774
"ARDR","MOC",0,0.771
"ARDR","QTUM",0,0.766
"ARDR","STRIKE",0,0.74
"ARDR","AAVE",0,0.739
"ARDR","XEM",0,0.735
"ARDR","NEO",0,0.733
"ARDR","TT",0,0.732
"ARDR","BAT",0,0.722
"ARDR","GLM",0,0.719
"ARDR","LSK",0,0.716
"ARDR","SNT",0,0.709
"ARDR","POLYX",0,0.7
"ARDR","ONT",0,0.696
"ARDR","DOGE",0,0.693
"ARDR","CRE",0,0.69
"ARDR","STORJ",0,0.687
"ARDR","IQ",0,0.68
"ARDR","THETA",0,0.68
"ARDR","WAVES",0,0.678
"ARDR","TFUEL",0,0.664
"ARDR","AHT",0,0.661
"ARDR","EGLD",0,0.655
"ARDR","IOST",0,0.655
"ARDR","LINK",0,0.642
"ARDR","ICX",0,0.636
"ARDR","ADA",0,0.635
"ARDR","STMX",0,0.628
"ARDR","GRT",0,0.627
"ARDR","FLOW",0,0.622
"ARDR","ANKR",0,0.617
"ARDR","ALGO",0,0.615
"ARDR","MANA",0,0.612
"ARDR","XEC",0,0.612
"ARDR","CELO",0,0.609
"ARDR","DOT",0,0.602
"ARDR","HBAR",0,0.595
"ARDR","NEAR",0,0.595
"ARDR","AVAX",0,0.594
"ARDR","MATIC",0,0.591
"ARDR","1INCH",0,0.588
"ARDR","VET",0,0.587
"ARDR","XTZ",0,0.587
"ARDR","BTC",0,0.585
"ARDR","ELF",0,0.579
"ARDR","SOL",0,0.568
"ARDR","SHIB",0,0.567
"ARDR","HIVE",0,0.565
"ARDR","ETC",0,0.563
"ARDR","IMX",0,0.563
"ARDR","MTL",0,0.563
"ARDR","ZIL",0,0.555
"ARDR","BORA",0,0.542
"ARDR","ETH",0,0.541
"ARDR","BTT",0,0.54
"ARDR","BTG",0,0.533
"ARDR","HPO",0,0.526
"ARDR","BSV",0,0.523
"ARDR","APT",0,0.522
"ARDR","STX",0,0.489
"ARDR","T",0,0.488
"ARDR","SC",0,0.477
"ARDR","CHZ",0,0.464
"ARDR","MED",0,0.446
"ARDR","EOS",0,0.386
"ARDR","MASK",0,0.376
"ARDR","ID",0,0.354
"ARDR","CTC",0,0.347
"ARDR","BCH",0,0.236
"ARDR","XLM",0,0.122
"ARDR","CVC",1,0.894
"ARDR","WAXP",1,0.81
"ARDR","DKA",1,0.802
"ARDR","MBL",1,0.766
"ARDR","UPP",1,0.752
"ARDR","FCT2",1,0.731
"ARDR","KNC",1,0.658
"ARDR","TRX",1,0.471
"ARDR","XRP",1,0.266
"ARDR","META",2,0.85
"ARDR","SBD",-2,0.763
"ARDR","ORBS",3,0.842
"ARDR","ZRX",3,0.824
"ARDR","SSX",3,0.736
"ARDR","STRAX",3,0.728
"ARDR","ASTR",3,-0.403
"ARDR","POWR",-4,0.554
"ARDR","PYTH",5,0.686
"ARDR","STPT",5,0.617
"ARDR","LOOM",6,0.515
"ARDR","TON",8,0.777
"ARDR","HIFI",8,0.378
"ARDR","GAS",9,0.729
"ARDR","AXS",-9,0.616
"ARDR","BLUR",-9,0.611
"ARDR","GMT",-9,0.595
"ARDR","MLK",-9,0.428
"ARDR","GRS",9,0.413
"ARDR","ARK",10,0.674
"ARDR","SAND",-10,0.508
"ARDR","ATOM",-11,0.57
"ARDR","SEI",-11,0.343
"ARDR","IOTA",-12,0.621
"ARDR","ARB",-12,0.429
"ARDR","SXP",-12,0.337
"ARDR","SUI",-12,0.297
"ARDR","KAVA",-12,0.153
"ARDR","MINA",12,-0.287
"ARK","SNT",0,0.869
"ARK","GAS",0,0.866
"ARK","JST",0,0.812
"ARK","ONG",0,0.799
"ARK","MTL",0,0.793
"ARK","AAVE",0,0.777
"ARK","ORBS",0,0.774
"ARK","STMX",0,0.764
"ARK","STEEM",0,0.753
"ARK","STPT",0,0.746
"ARK","TRX",0,0.728
"ARK","CRE",0,0.71
"ARK","UPP",0,0.656
"ARK","TT",0,0.643
"ARK","QTUM",0,0.585
"ARK","KNC",0,0.538
"ARK","XRP",0,0.502
"ARK","BCH",0,0.5
"ARK","FCT2",0,0.475
"ARK","LOOM",0,0.472
"ARK","ONT",0,0.414
"ARK","XLM",0,0.349
"ARK","PYTH",0,-0.794
"ARK","CBK",-1,0.814
"ARK","TON",-1,0.799
"ARK","AQT",-1,0.772
"ARK","EGLD",-1,0.612
"ARK","HUNT",-1,0.611
"ARK","QKC",-1,0.575
"ARK","NEO",-1,0.557
"ARK","ID",-1,0.483
"ARK","AHT",-1,0.315
"ARK","GRS",2,0.626
"ARK","ASTR",2,-0.407
"ARK","PUNDIX",-3,0.692
"ARK","HIFI",3,0.592
"ARK","STRIKE",-3,0.488
"ARK","MBL",-4,0.882
"ARK","MINA",4,-0.658
"ARK","LINK",-7,0.795
"ARK","CVC",-7,0.644
"ARK","ZRX",-8,0.848
"ARK","SBD",-9,0.901
"ARK","GLM",-9,0.458
"ARK","STORJ",-10,0.858
"ARK","AERGO",-10,0.819
"ARK","ARDR",-10,0.674
"ARK","CRO",-11,0.799
"ARK","POLYX",11,0.677
"ARK","LSK",-11,0.669
"ARK","META",-12,0.812
"ARK","STRAX",-12,0.802
"ARK","ELF",-12,0.74
"ARK","SOL",-12,0.7
"ARK","BTC",-12,0.678
"ARK","AVAX",-12,0.64
"ARK","IOTA",-12,0.622
"ARK","BLUR",-12,0.619
"ARK","POWR",-12,0.604
"ARK","ADA",-12,0.589
"ARK","MVL",-12,0.585
"ARK","BSV",-12,0.569
"ARK","ETH",-12,0.555
"ARK","WAVES",-12,0.548
"ARK","NEAR",-12,0.547
"ARK","GRT",-12,0.539
"ARK","SSX",-12,0.538
"ARK","DOGE",-12,0.536
"ARK","MOC",-12,0.534
"ARK","HBAR",-12,0.533
"ARK","SC",-12,0.52
"ARK","THETA",-12,0.507
"ARK","VET",-12,0.506
"ARK","XEM",-12,0.504
"ARK","BTG",-12,0.497
"ARK","IMX",-12,0.494
"ARK","BTT",-12,0.486
"ARK","DOT",-12,0.483
"ARK","XEC",-12,0.463
"ARK","ETC",-12,0.461
"ARK","WAXP",-12,0.461
"ARK","DKA",-12,0.454
"ARK","STX",-12,0.437
"ARK","CELO",-12,0.412
"ARK","IQ",-12,0.398
"ARK","BAT",-12,0.381
"ARK","ALGO",-12,0.331
"ARK","ARB",-12,0.331
"ARK","TFUEL",-12,0.327
"ARK","AXS",-12,0.315
"ARK","CTC",-12,0.309
"ARK","FLOW",-12,0.287
"ARK","ICX",-12,0.278
"ARK","XTZ",-12,0.271
"ARK","SHIB",-12,0.265
"ARK","SEI",-12,0.262
"ARK","GMT",-12,0.249
"ARK","IOST",-12,0.249
"ARK","SUI",-12,0.246
"ARK","ATOM",-12,0.242
"ARK","MANA",-12,0.238
"ARK","1INCH",-12,0.222
"ARK","MATIC",-12,0.212
"ARK","ANKR",-12,0.19
"ARK","MLK",-12,0.164
"ARK","APT",-12,0.137
"ARK","T",-12,0.107
"ARK","HIVE",-12,0.098
"ARK","ZIL",12,-0.136
"ARK","HPO",12,-0.137
"ARK","BORA",12,-0.155
"ARK","CHZ",12,-0.173
"ARK","SAND",12,-0.181
"ARK","SXP",12,-0.195
"ARK","MASK",12,-0.248
"ARK","MED",12,-0.253
"ARK","EOS",12,-0.312
"ARK","KAVA",12,-0.43
"ASTR","LSK",0,0.354
"ASTR","ARB",1,0.691
"ASTR","SEI",1,0.628
"ASTR","BTG",1,0.517
"ASTR","MINA",1,0.394
"ASTR","XEM",1,0.153
"ASTR","POLYX",1,-0.494
"ASTR","LOOM",1,-0.588
"ASTR","ELF",1,-0.67
"ASTR","STORJ",1,-0.748
"ASTR","AQT",-2,-0.181
"ASTR","MVL",-2,-0.234
"ASTR","CRO",-2,-0.336
"ASTR","FLOW",-2,-0.337
"ASTR","MTL",-2,-0.353
"ASTR","TT",-2,-0.385
"ASTR","ARK",-2,-0.407
"ASTR","MBL",-2,-0.418
"ASTR","ADA",-2,-0.42
"ASTR","IOTA",-2,-0.465
"ASTR","ORBS",-2,-0.493
"ASTR","IOST",-2,-0.5
"ASTR","NEO",-2,-0.562
"ASTR","STMX",-2,-0.597
"ASTR","HPO",-2,-0.61
"ASTR","MLK",-2,-0.627
"ASTR","AVAX",-2,-0.661
"ASTR","ALGO",-2,-0.777
"ASTR","CRE",-3,-0.09
"ASTR","SHIB",-3,-0.159
"ASTR","BAT",-3,-0.276
"ASTR","BORA",-3,-0.295
"ASTR","ZRX",-3,-0.338
"ASTR","QKC",-3,-0.343
"ASTR","ANKR",3,-0.35
"ASTR","SNT",-3,-0.368
"ASTR","HUNT",3,-0.369
"ASTR","MANA",-3,-0.373
"ASTR","DKA",-3,-0.402
"ASTR","ARDR",-3,-0.403
"ASTR","CBK",-3,-0.414
"ASTR","AERGO",3,-0.43
"ASTR","STEEM",-3,-0.447
"ASTR","MED",-3,-0.47
"ASTR","EOS",-3,-0.491
"ASTR","FCT2",-3,-0.493
"ASTR","WAXP",-3,-0.496
"ASTR","ICX",-3,-0.501
"ASTR","ZIL",-3,-0.516
"ASTR","META",-3,-0.517
"ASTR","GAS",-3,-0.525
"ASTR","BTT",-3,-0.561
"ASTR","HIVE",-3,-0.569
"ASTR","STPT",-3,-0.578
"ASTR","ONG",-3,-0.585
"ASTR","PUNDIX",-3,-0.588
"ASTR","STRAX",3,-0.595
"ASTR","KNC",-3,-0.628
"ASTR","SBD",-3,-0.652
"ASTR","ATOM",-3,-0.655
"ASTR","DOT",-3,-0.673
"ASTR","SXP",-3,-0.702
"ASTR","XRP",-3,-0.734
"ASTR","PYTH",4,0.691
"ASTR","SC",-4,0.44
"ASTR","TFUEL",-4,-0.162
"ASTR","SOL",-4,-0.206
"ASTR","ID",-4,-0.239
"ASTR","THETA",-4,-0.253
"ASTR","APT",-4,-0.258
"ASTR","CVC",4,-0.3
"ASTR","MATIC",-4,-0.319
"ASTR","QTUM",-4,-0.404
"ASTR","NEAR",-4,-0.613
"ASTR","SAND",-4,-0.624
"ASTR","EGLD",-4,-0.66
"ASTR","KAVA",-4,-0.68
"ASTR","XLM",-4,-0.685
"ASTR","WAVES",-4,-0.74
"ASTR","CELO",-5,-0.159
"ASTR","DOGE",5,-0.208
"ASTR","HBAR",5,-0.23
"ASTR","GRS",-5,-0.559
"ASTR","HIFI",-5,-0.62
"ASTR","AXS",-5,-0.642
"ASTR","AAVE",-5,-0.657
"ASTR","SSX",-5,-0.688
"ASTR","1INCH",-6,-0.182
"ASTR","TON",7,-0.249
"ASTR","STRIKE",-7,-0.64
"ASTR","XEC",-8,-0.414
"ASTR","BLUR",-9,0.603
"ASTR","ETC",-9,0.468
"ASTR","SUI",-10,0.718
"ASTR","MOC",-10,0.129
"ASTR","MASK",-10,0.103
"ASTR","BSV",-10,-0.404
"ASTR","TRX",-11,0.593
"ASTR","ONT",-11,-0.397
"ASTR","CTC",-11,-0.7
"ASTR","LINK",-12,0.666
"ASTR","CHZ",-12,0.519
"ASTR","IMX",-12,0.471
"ASTR","ETH",-12,0.402
"ASTR","AHT",-12,0.39
"ASTR","STX",-12,0.37
"ASTR","BTC",-12,0.351
"ASTR","JST",-12,0.294
"ASTR","VET",-12,0.271
"ASTR","XTZ",-12,0.255
"ASTR","UPP",-12,0.217
"ASTR","GLM",-12,0.213
"ASTR","IQ",-12,0.211
"ASTR","GRT",-12,0.189
"ASTR","T",12,0.189
"ASTR","BCH",-12,0.158
"ASTR","POWR",-12,-0.515
"ASTR","GMT",-12,-0.652
"ATOM","SAND",0,0.952
"ATOM","MANA",0,0.945
"ATOM","MATIC",0,0.928
"ATOM","FLOW",0,0.924
"ATOM","AXS",0,0.915
"ATOM","ALGO",0,0.912
"ATOM","APT",0,0.902
"ATOM","GMT",0,0.895
"ATOM","IOST",0,0.891
"ATOM","ZIL",0,0.889
"ATOM","BORA",0,0.885
"ATOM","1INCH",0,0.881
"ATOM","ANKR",0,0.881
"ATOM","XTZ",0,0.874
"ATOM","IMX",0,0.868
"ATOM","EOS",0,0.847
"ATOM","CHZ",0,0.83
"ATOM","BAT",0,0.826
"ATOM","BLUR",0,0.826
"ATOM","MED",0,0.819
"ATOM","HPO",0,0.812
"ATOM","TFUEL",0,0.81
"ATOM","GRT",0,0.806
"ATOM","NEO",0,0.801
"ATOM","T",0,0.79
"ATOM","XEM",0,0.784
"ATOM","WAXP",0,0.778
"ATOM","HIVE",0,0.771
"ATOM","ONT",0,0.769
"ATOM","DOT",0,0.759
"ATOM","THETA",0,0.749
"ATOM","EGLD",0,0.735
"ATOM","DKA",0,0.725
"ATOM","WAVES",0,0.724
"ATOM","ICX",0,0.721
"ATOM","QTUM",0,0.712
"ATOM","STRIKE",0,0.707
"ATOM","SHIB",0,0.689
"ATOM","QKC",0,0.682
"ATOM","CELO",0,0.671
"ATOM","DOGE",0,0.668
"ATOM","MVL",0,0.666
"ATOM","ADA",0,0.661
"ATOM","IOTA",0,0.66
"ATOM","MOC",0,0.647
"ATOM","BTT",0,0.64
"ATOM","IQ",0,0.636
"ATOM","NEAR",0,0.635
"ATOM","AHT",0,0.634
"ATOM","SUI",0,0.634
"ATOM","CVC",0,0.632
"ATOM","ARB",0,0.62
"ATOM","HUNT",0,0.614
"ATOM","ETC",0,0.604
"ATOM","CRO",0,0.595
"ATOM","VET",0,0.583
"ATOM","AVAX",0,0.574
"ATOM","MLK",0,0.559
"ATOM","XEC",0,0.558
"ATOM","GLM",0,0.557
"ATOM","HBAR",0,0.54
"ATOM","STX",0,0.488
"ATOM","AAVE",0,0.473
"ATOM","ETH",0,0.462
"ATOM","FCT2",0,0.45
"ATOM","UPP",0,0.433
"ATOM","BTG",0,0.404
"ATOM","SOL",0,0.351
"ATOM","CTC",0,0.297
"ATOM","BSV",0,0.295
"ATOM","PYTH",0,-0.79
"ATOM","MASK",-1,0.758
"ATOM","MINA",-1,0.444
"ATOM","ID",-1,0.367
"ATOM","BTC",1,0.334
"ATOM","KAVA",-2,0.596
"ATOM","ELF",3,0.339
"ATOM","ASTR",3,-0.655
"ATOM","POWR",7,0.343
"ATOM","TON",8,0.581
"ATOM","AQT",8,0.55
"ATOM","SC",8,0.405
"ATOM","LSK",10,0.589
"ATOM","PUNDIX",11,0.657
"ATOM","ARDR",11,0.57
"ATOM","CBK",11,0.439
"ATOM","STORJ",11,0.391
"ATOM","XLM",-11,-0.312
"ATOM","SEI",-12,0.699
"ATOM","AERGO",12,0.585
"ATOM","SXP",-12,0.573
"ATOM","ONG",12,0.561
"ATOM","STEEM",12,0.538
"ATOM","ZRX",12,0.511
"ATOM","JST",12,0.501
"ATOM","POLYX",12,0.496
"ATOM","SSX",12,0.481
"ATOM","META",12,0.474
"ATOM","SBD",12,0.464
"ATOM","TT",12,0.418
"ATOM","SNT",12,0.414
"ATOM","ORBS",12,0.403
"ATOM","MBL",12,0.393
"ATOM","STRAX",12,0.368
"ATOM","LINK",12,0.358
"ATOM","KNC",12,0.314
"ATOM","GAS",12,0.304
"ATOM","ARK",12,0.242
"ATOM","CRE",12,0.233
"ATOM","MTL",12,0.171
"ATOM","STMX",12,0.16
"ATOM","TRX",12,0.105
"ATOM","XRP",-12,-0.156
"ATOM","GRS",-12,-0.216
"ATOM","STPT",-12,-0.249
"ATOM","HIFI",-12,-0.281
"ATOM","LOOM",-12,-0.289
"ATOM","BCH",-12,-0.366
"AVAX","ADA",0,0.969
"AVAX","NEAR",0,0.946
"AVAX","SOL",0,0.939
"AVAX","IMX",0,0.938
"AVAX","DOT",0,0.935
"AVAX","BTT",0,0.931
"AVAX","ELF",0,0.897
"AVAX","VET",0,0.894
"AVAX","BTC",0,0.886
"AVAX","HBAR",0,0.882
"AVAX","IOTA",0,0.881
"AVAX","BLUR",0,0.872
"AVAX","EGLD",0,0.87
"AVAX","ETH",0,0.868
"AVAX","LINK",0,0.858
"AVAX","CRO",0,0.855
"AVAX","STX",0,0.85
"AVAX","GRT",0,0.845
"AVAX","ETC",0,0.837
"AVAX","SC",0,0.826
"AVAX","BTG",0,0.825
"AVAX","LSK",0,0.824
"AVAX","BSV",0,0.823
"AVAX","AAVE",0,0.82
"AVAX","WAVES",0,0.812
"AVAX","CELO",0,0.803
"AVAX","STRAX",0,0.799
"AVAX","THETA",0,0.788
"AVAX","NEO",0,0.781
"AVAX","DOGE",0,0.776
"AVAX","TRX",0,0.758
"AVAX","AQT",0,0.757
"AVAX","POWR",0,0.752
"AVAX","JST",0,0.744
"AVAX","QTUM",0,0.732
"AVAX","MVL",0,0.721
"AVAX","ALGO",0,0.719
"AVAX","XEC",0,0.718
"AVAX","ONT",0,0.711
"AVAX","CBK",0,0.708
"AVAX","XEM",0,0.707
"AVAX","AXS",0,0.704
"AVAX","UPP",0,0.681
"AVAX","XTZ",0,0.669
"AVAX","BAT",0,0.661
"AVAX","FLOW",0,0.65
"AVAX","MTL",0,0.606
"AVAX","WAXP",0,0.6
"AVAX","ARDR",0,0.594
"AVAX","CRE",0,0.591
"AVAX","HUNT",0,0.583
"AVAX","QKC",0,0.579
"AVAX","STMX",0,0.578
"AVAX","ATOM",0,0.574
"AVAX","MOC",0,0.571
"AVAX","SHIB",0,0.571
"AVAX","GLM",0,0.568
"AVAX","1INCH",0,0.563
"AVAX","CVC",0,0.562
"AVAX","TFUEL",0,0.544
"AVAX","TT",0,0.542
"AVAX","MANA",0,0.541
"AVAX","APT",0,0.512
"AVAX","DKA",0,0.5
"AVAX","SAND",0,0.494
"AVAX","MATIC",0,0.488
"AVAX","IOST",0,0.485
"AVAX","IQ",0,0.473
"AVAX","GMT",0,0.47
"AVAX","ANKR",0,0.466
"AVAX","BCH",0,0.431
"AVAX","ICX",0,0.424
"AVAX","AHT",0,0.409
"AVAX","ZIL",0,0.408
"AVAX","BORA",0,0.39
"AVAX","MLK",0,0.373
"AVAX","XLM",0,0.229
"AVAX","HPO",0,0.197
"AVAX","HIVE",0,0.194
"AVAX","SXP",0,0.161
"AVAX","MED",0,0.151
"AVAX","PYTH",0,-0.935
"AVAX","ID",-1,0.402
"AVAX","EOS",-1,0.216
"AVAX","ASTR",2,-0.661
"AVAX","STORJ",7,0.82
"AVAX","MINA",-8,0.694
